Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
2,"[144.43598237960293, 148.8943453844342, 163.0874471513951]","[143.25506523683026, 117.93883970313222, 200.71584585899132]",45490.0,-3770.0
2,"[134.4050022529862, 165.9243616058173, 156.48389451613565]","[97.59598271189091, 105.63137360963131, 52.18697534629529]",45740.0,-3380.0
2,"[145.79740858206867, 166.4207999026304, 151.99181704098294]","[187.8562115594571, 185.20858944522922, 144.52445738560783]",46060.0,-3030.0
2,"[158.63180985218793, 152.12035249717775, 166.4451203707652]","[98.71397888197146, 102.07178137488741, 199.80975273781732]",47830.0,-3430.0
2,"[164.9217317688391, 138.98671485371312, 147.2667607179037]","[136.3249468297833, 162.96896328283373, 203.9934472893895]",48390.0,-3410.0
2,"[139.57353725465447, 161.00786234133602, 142.67247307719538]","[224.70482536404063, 164.73527509601243, 217.95880664593008]",48630.0,-3440.0
2,"[148.76593533685843, 149.96774154037118, 159.97482643185032]","[202.74006792046657, 156.12171164573593, 222.9563326124903]",48660.0,-3480.0
2,"[145.63261491854416, 164.73536285082287, 137.70764253291037]","[151.65453264371916, 206.67083875251635, 108.47719072381778]",48860.0,-3470.0
2,"[144.46570191622516, 163.69911730812706, 135.49983363422865]","[229.0084187751075, 149.03165183574617, 196.74446410966073]",50060.0,-3670.0
2,"[162.92430074403765, 159.557542585445, 152.68538918301803]","[72.92517141446135, 183.56835358548818, 182.54982411283828]",50680.0,-4840.0
2,"[152.65724594667222, 161.78720799889825, 139.18190044928872]","[187.28103692995754, 111.6534176378955, 213.39535560265563]",51280.0,-3810.0
2,"[165.35466317334485, 155.98569545186047, 131.75456174023415]","[144.7606139696823, 204.0717041321281, 138.3040210615327]",51430.0,-3500.0
2,"[155.52959583711169, 161.64974242140366, 166.2211809237507]","[168.62122282925614, 209.10366352122247, 76.12376537509647]",52260.0,-4950.0
2,"[162.72391490174243, 155.05166496245704, 129.40192388561863]","[178.82780950720456, 242.89362560437493, 177.62351305187536]",52370.0,-3920.0
2,"[147.64845129945587, 149.55435648090452, 162.93757434272072]","[81.93790359229035, 185.74177449926344, 155.4276021409591]",54360.0,-3540.0
2,"[158.84200958379296, 138.5510698985022, 158.49097567179925]","[242.95902766068338, 222.1365644981374, 132.55280229730138]",54680.0,-3570.0
2,"[157.05609151387176, 161.33381461931276, 134.6907652106205]","[171.62343774052385, 240.53114960607408, 147.6740102125186]",55500.0,-3900.0
2,"[149.51252667156228, 162.61228421093332, 149.5217544051228]","[194.54599867115365, 256.288290665859, 121.14838025948507]",56960.0,-4070.0
2,"[150.82529449752872, 165.88154304049834, 160.4542574441506]","[238.91806002299, 263.95679217511326, 123.51893409898418]",57080.0,-4000.0
2,"[159.80198508367948, 157.92137182200443, 145.11867104754197]","[146.06043580460508, 224.23451686186723, 75.44110223122865]",64170.0,-3940.0
2,"[163.26938108300834, 156.06330237783098, 125.9309758742126]","[155.9340616404005, 228.9678092251845, 64.63568350853666]",75700.0,-3960.0
2,"[159.18564667289706, 160.05065533958634, 153.04341862979152]","[180.97045465636393, 156.206453600281, 262.1871346502095]",80270.0,-4550.0
2,"[143.59435591035185, 164.28423945348072, 157.73802487425672]","[240.7149323967513, 107.62652189056342, 179.49993976458677]",80630.0,-4160.0
2,"[143.59435591035185, 164.28423945348072, 157.73802487425672]","[240.7149323967513, 107.62652189056342, 179.49993976458677]",80630.0,-4160.0
2,"[162.17819009985595, 163.67650822772111, 126.66207550079463]","[80.7385584246322, 310.40505777753447, 136.83408191427952]",81170.0,-5100.0
3,"[155.85003305338216, 163.77337820743787, 153.4986135468636]","[117.39442750175714, 125.40131442438843, 122.75649125993243]",30200.0,-4620.0
3,"[170.66945493741446, 166.15495964233358, 150.82507917377325]","[77.54549324763667, 161.63313626751244, 141.36083384979776]",30710.0,-2360.0
3,"[165.31193026881695, 165.04710612253234, 153.14133341237414]","[133.8914658860666, 172.6911358576299, 123.80414010918406]",32220.0,-4290.0
3,"[166.79582822820737, 157.7888890515713, 171.46599882178623]","[67.67236206542518, 81.70287404206614, 208.62627211142114]",32270.0,-2440.0
